A	infection	infection	infection	F	F.p.value
UBE2D4	4.08168491189507	-0.434481523606269	-1.84047634971792	0.0908068875249554	3.387353193871	0.0908068875249554
UBE2E1	6.21790924394212	0.601228290428273	2.19840098289887	0.0484977604110045	4.83296688161071	0.0484977604110045
UBE2E2	4.14977643523857	0.543297195911637	3.33698088222047	0.00600009776502502	11.1354414083049	0.00600009776502502
UBE2E3	5.0388143775499	-0.56422589363711	-4.09498315739318	0.0015171405945084	16.7688870593338	0.0015171405945084
UBE2F	5.20019118645915	1.26505675667761	8.86174652833581	1.40212279342519e-06	78.5305515324718	1.40212279342519e-06
UBE2F-SCLY	0.121089542827069	0.387173048837695	1.06231080794312	0.309218983306901	1.12850425267277	0.309218983306901
UBE2G1	5.9230083592292	0.268544334582275	1.58332807528482	0.139597908517945	2.50692779398514	0.139597908517945
UBE2G2	5.9707339453552	-0.147841905954126	-0.93838932805361	0.366736970481826	0.880574531004905	0.366736970481826
UBE2H	6.04998558470653	-0.413216423929937	-1.30601868537246	0.21627601996549	1.70568480654202	0.21627601996549
UBE2I	5.55137949314882	-0.637472505123664	-2.33741395124822	0.0377654817717322	5.46350397948981	0.0377654817717322
UBE2J1	6.73246458468591	1.13816823746252	6.99584204606057	1.52423314451231e-05	48.9418059334289	1.52423314451231e-05
UBE2J2	4.9061795619761	0.204672857389776	1.38957913220358	0.190156605739968	1.93093016465566	0.190156605739968
UBE2K	6.07706010186252	-0.693139444794835	-2.92543662735904	0.0128343516876593	8.55817946069384	0.0128343516876593
UBE2L3	6.25843535831593	0.415658819581138	2.79817758672231	0.0162379256589472	7.82979780683511	0.0162379256589472
UBE2L6	5.7220159989629	2.80473025164248	14.383309596484	7.1175970844578e-09	206.87959494831	7.1175970844578e-09
UBE2M	4.76450849490491	0.0638396330696276	0.385377107914891	0.706771408511313	0.148515515304845	0.706771408511313
UBE2N	6.37510268683193	0.476883482470339	3.05349727139902	0.0101272554224746	9.32384558644124	0.0101272554224746
UBE2O	4.63811994292433	-0.387249964555482	-2.33479350558537	0.0379449456351538	5.45126071372361	0.0379449456351538
UBE2Q1	5.8640842785574	0.389437315126618	2.36139938750673	0.0361602367223879	5.57620706731718	0.0361602367223879
UBE2Q2	5.78594075713004	0.548006017559362	2.95550203609034	0.0121400810718804	8.73499228533413	0.0121400810718804
UBE2Q2P1	2.39885993110877	-0.637245819692341	-2.18829015767836	0.0493822492124933	4.78861381419197	0.0493822492124933
UBE2Q2P2	1.0710991674365	-2.26231537229665	-4.29123374439471	0.00107253614257988	18.4146870490319	0.00107253614257988
UBE2QL1	1.43961980046486	0.252846683278315	0.552509303783606	0.590846465335417	0.305266530767445	0.590846465335417
UBE2R2	5.82874857342111	-0.276021858187254	-2.05098108258792	0.0630032584043238	4.20652340113351	0.0630032584043238
UBE2S	3.23962746429897	1.90755520352352	7.97920095522507	4.12556932058008e-06	63.6676478838647	4.12556932058008e-06
UBE2T	0.914407490088356	1.89238855431695	2.79556703308265	0.0163163952639921	7.81519503645853	0.0163163952639921
UBE2V1	5.33084620639681	-0.0982664019773045	-0.469878089331406	0.646952340368011	0.220785418833733	0.646952340368011
UBE2V2	5.24047781383978	-0.405752821783177	-2.66695358014998	0.0206831856466183	7.11264139867481	0.0206831856466183
UBE2W	5.71581627589584	0.566678666458199	3.31561845279887	0.00624090454020266	10.9933257245404	0.00624090454020266
UBE2Z	6.47382777295366	0.483875290213277	3.10837904970415	0.00914980560408287	9.66202031663966	0.00914980560408287
UBE3A	6.87173393283697	0.0659556180165008	0.40587458355646	0.692051885703422	0.16473417757713	0.692051885703422
UBE3B	5.2035513318557	-0.299940605621512	-2.38161660278449	0.0348583094264013	5.67209764265874	0.0348583094264013
UBE3C	7.09721769112813	0.179692311467716	1.19297276744995	0.256168557946205	1.4231840238772	0.256168557946205
UBE3D	2.47812486158631	-0.548328306987188	-2.83869741943663	0.0150668198780793	8.05820303911618	0.0150668198780793
UBE4A	6.89432112188422	0.236309380116625	1.43948654465845	0.175845637546722	2.07212151225273	0.175845637546722
UBE4B	5.87088407441623	-1.18260951068673	-7.74022164451394	5.60802979595718e-06	59.9110311062021	5.60802979595719e-06
UBFD1	5.21520578405735	0.178482947157643	0.95304849831675	0.359560609891347	0.908301440143812	0.359560609891347
UBIAD1	3.78198285949744	0.0524287029741162	0.337652820775482	0.741517831255008	0.11400942737764	0.741517831255008
UBL3	6.69621136984785	-0.813907364179211	-3.25737470853379	0.00694838926576334	10.6104899917956	0.00694838926576334
UBL4A	5.40810008039626	-0.0260818759739943	-0.124747960656667	0.902809709610157	0.0155620536879972	0.902809709610157
UBL5	5.73295006632333	0.186319922088146	0.954669102285911	0.358773404111145	0.911393094859388	0.358773404111145
UBL7	4.85728425315998	0.0252580168102599	0.117465055683614	0.908454678767669	0.0137980393067545	0.908454678767669
UBLCP1	4.95741423026692	-0.0633187155581858	-0.333504084580599	0.744568090121153	0.111224974431943	0.744568090121153
UBN1	5.68811240562202	0.193365511435245	1.30947943580848	0.215138865010658	1.7147363928053	0.215138865010658
UBN2	5.97258354537429	-1.04306332754746	-5.21328242075142	0.000224569184690164	27.1783135985157	0.000224569184690164
UBOX5	3.74880158412317	-0.603005308947115	-4.13294211253565	0.00141822135730668	17.0812105055706	0.00141822135730668
UBP1	5.82848801670418	0.542786594154871	3.46009032778854	0.00478490356768928	11.9722250764558	0.00478490356768927
UBQLN1	7.09496987412422	0.106096180641071	0.694652227682622	0.500637450557469	0.482541717424429	0.500637450557469
UBQLN2	4.6873746608008	0.207831734790104	0.998852755361667	0.337782820775042	0.997706826893594	0.337782820775042
UBQLN4	4.36762862158442	-0.332154063123686	-1.6930502784554	0.116488084680417	2.86641924537791	0.116488084680417
UBR1	6.18798718063407	0.560479463819358	3.2817573254146	0.00664283207604135	10.7699311429124	0.00664283207604135
UBR2	6.97873039584321	0.183315967515872	1.08143172124826	0.300975187824979	1.16949456772197	0.300975187824979
UBR3	6.79663973138816	-1.15561431810066	-5.10957134925609	0.000266212264971889	26.1077193731387	0.000266212264971889
UBR4	8.48216653440468	-2.16750947539517	-11.2198537997038	1.12523510563156e-07	125.885119286727	1.12523510563155e-07
UBR5	8.0334782450377	-0.440248810204507	-3.15634423143005	0.008373466416381	9.96250890728173	0.008373466416381
UBR7	5.57941623650429	-0.277906198552079	-1.78600738220181	0.0996322896522706	3.18982236927937	0.0996322896522706
UBTD1	4.12498665897118	-0.793991086174414	-3.29885808960249	0.00643667381189437	10.8824646953358	0.00643667381189437
UBTD2	4.7452405460605	-0.0535697769953423	-0.297833357215794	0.770976183040821	0.0887047086704308	0.770976183040821
UBTF	6.49520253094686	-0.486179305743057	-3.27236185926736	0.00675893070023166	10.7083521379877	0.00675893070023166
UBXN1	5.57185170112043	-0.572565613387802	-3.22161304683441	0.00742244713631354	10.3787906235337	0.00742244713631354
UBXN10	1.73736758074648	0.317855593503404	1.18044297782158	0.260926639784973	1.39344562388828	0.260926639784973
UBXN11	3.6655898990983	0.976433481576428	3.9989872725201	0.00180046451682263	15.9918992057778	0.00180046451682263
UBXN2A	5.37177277263978	-0.625225968313861	-4.41530345655818	0.000863420426833819	19.4949046134946	0.000863420426833819
UBXN2B	4.88811913479931	0.449824259463858	2.28636052103556	0.0414127667471502	5.22744443214998	0.0414127667471502
UBXN4	7.30257702166496	-0.125128549199534	-0.594977153327455	0.563023490347231	0.353997812981642	0.563023490347231
UBXN6	6.48198123416891	-0.0379578949746326	-0.182440736709884	0.85831397000304	0.0332846224112454	0.85831397000304
UBXN7	6.28906572414024	0.216080118934449	1.38141401200921	0.192587965948244	1.90830467257538	0.192587965948244
UBXN8	3.1163863340769	0.337191198322933	1.86788453332141	0.0866396954526798	3.48899262982132	0.0866396954526798
UCHL1	2.96239629011878	-1.76869527081886	-4.06607354796603	0.00159725241389178	16.5329540974691	0.00159725241389178
UCHL3	5.00304300627237	-0.427520657472329	-1.52478369999344	0.153490856093981	2.32496533176569	0.153490856093981
UCHL5	5.14128401376235	-0.859639103632606	-3.30015452853881	0.00642131125984422	10.8910199122352	0.00642131125984422
UCK1	4.25983830276612	-0.472541598450806	-2.11512818696071	0.056251431340792	4.47376724727571	0.056251431340792
UCK2	3.75073639787639	0.296511003594163	1.11115696972671	0.288489753753419	1.23466981137224	0.288489753753419
UCKL1	4.10593932397709	0.291286865175822	1.76063850891839	0.104000771248856	3.09984795908638	0.104000771248856
UCN2	0.68942017267804	-0.582518340739644	-1.78288931190865	0.10016017094704	3.17869429851809	0.10016017094704
UCP2	4.03896540364593	3.09299086166819	7.17851245745229	1.18507434004065e-05	51.5310411017977	1.18507434004065e-05
UCP3	0.0828469990706494	0.916763235762967	2.73464218919569	0.0182580388352173	7.47826790292897	0.0182580388352173
UEVLD	5.86290328948569	-0.378827675860285	-1.77555022673363	0.101412605895266	3.15257860765384	0.101412605895266
UFC1	6.04450021758593	-0.120344452057162	-0.796174605206551	0.441554996695212	0.633894001975808	0.441554996695212
UFD1L	5.57971876773817	0.45623400869881	2.96059668169425	0.0120262054199291	8.76513271165902	0.0120262054199291
UFL1	6.09183087525763	-0.582803353777729	-4.35012786220227	0.000967384532940912	18.9236124175085	0.000967384532940913
UFM1	6.56298835193701	0.216499996019967	0.988182823888332	0.342768626535756	0.976505293427918	0.342768626535756
UFSP2	4.89976158722131	-0.525953342185121	-2.79531433673448	0.0163240108625364	7.81378224115333	0.0163240108625364
UGCG	7.0738798470449	0.381710928510749	2.27219163933857	0.0424832457319111	5.16285484588008	0.0424832457319111
UGDH	5.30033595567651	-0.292527384095173	-1.14466245433306	0.27489399686753	1.31025213435978	0.27489399686753
UGGT1	6.97516283428705	0.669560026116838	4.92522590694262	0.000361534605563099	24.2578502344188	0.000361534605563099
UGGT2	5.13440380781547	-0.548220021954292	-2.30246348908188	0.0402274459189929	5.30133811855512	0.0402274459189929
UGP2	7.2285341350817	-0.26559043469307	-1.98689909632108	0.0704969013524366	3.94776801896154	0.0704969013524366
UGT1A1	1.42741759453081	-0.911110227600606	-2.90637123412602	0.0132949734943599	8.4469937505552	0.0132949734943599
UGT1A6	1.69126649353209	-4.2733322892386	-4.74320745929496	0.000491339314278148	22.4980170019114	0.000491339314278149
UGT1A7	1.14510528841654	0.0424311862587421	0.0343749614542708	0.973149131549886	0.0011816379749826	0.973149131549886
UGT2A1	0.660174015557839	-0.478213343575365	-1.41447606735659	0.182900238054091	2.00074254512455	0.182900238054091
UGT3A2	0.558388895071362	-4.83901130368345	-10.2973693013864	2.85380147435201e-07	106.035814529134	2.853801474352e-07
UGT8	2.92618614693305	-0.711195459351013	-1.97925525000956	0.0714439522763759	3.91745134469041	0.0714439522763759
UHMK1	7.69272487697202	0.701346357310686	2.77469653099708	0.0169573749358114	7.69894083912725	0.0169573749358114
UHRF1	3.34047338301809	1.14422271434418	3.64977469212605	0.00338262965228366	13.3208553032838	0.00338262965228366
UHRF1BP1	5.5535326644671	0.479748517623086	2.59085529166644	0.0237885393766825	6.71253114235602	0.0237885393766825
UHRF1BP1L	6.05719292304745	0.527756422480029	4.07179431699991	0.00158105912681313	16.5795089599527	0.00158105912681313
UHRF2	5.53322953419081	0.352463353212207	1.6876318819373	0.117544658845627	2.84810136893122	0.117544658845627
UIMC1	4.72320279706156	-0.139526424528853	-1.08821417780145	0.298091062935874	1.18421009676808	0.298091062935874
ULBP1	0.192983774628572	0.405361778005659	1.19290113712123	0.256195564263864	1.42301312294513	0.256195564263864
ULK1	4.65022096396903	-1.00179031587601	-4.89466849913538	0.00038052220157353	23.9577797164282	0.00038052220157353
ULK2	4.8225549566458	-0.117377151750746	-0.535626620601831	0.602103167865425	0.286895876697338	0.602103167865425
ULK3	5.18877856902277	-0.752241799714414	-3.49166112676147	0.00451574988921217	12.1916974241372	0.00451574988921217
ULK4	3.94605587757053	1.07467704790051	3.9462591523855	0.00197883227070427	15.5729612977864	0.00197883227070427
ULK4P2	-0.616195615092933	1.35751937186911	2.71355562458924	0.0189818382136379	7.36338412773991	0.0189818382136379
UMAD1	3.2001209266191	0.0575353556139668	0.259210854055829	0.79991087807109	0.0671902668603522	0.79991087807109
UMPS	4.97512048419795	-0.156643603878237	-0.838177149100669	0.418480982756377	0.702540933274526	0.418480982756377
UNC119	4.63637543052816	0.50342408035544	2.89441906076851	0.0135920965041062	8.37766169934008	0.0135920965041062
UNC119B	5.07345914648363	-0.93311675283005	-5.50995296301518	0.000139200746713882	30.3595816546398	0.000139200746713882
UNC13A	0.551653292630576	2.54200251588686	4.14230581548472	0.00139486319756952	17.1586974689985	0.00139486319756952
UNC13B	5.94401939549359	-1.95988410755344	-6.36280453306437	3.770221020671e-05	40.4852815259844	3.770221020671e-05
UNC13C	2.03689156820261	-1.21861974028978	-3.945292053214	0.00198226899269879	15.5653293851536	0.00198226899269879
UNC13D	4.17600290017433	2.54534280526084	14.2868295283669	7.67868544855875e-09	204.113497972617	7.67868544855875e-09
UNC45A	5.68931890220939	-0.778642081666295	-4.43592425622505	0.000833005614063014	19.6774240069657	0.000833005614063013
UNC50	4.70285408814472	-0.153219431148649	-0.714118358680807	0.488951917789909	0.50996503020497	0.488951917789909
UNC5A	-0.201591437901452	2.91941689074549	7.20664088457084	1.14044934987616e-05	51.9356728391679	1.14044934987616e-05
UNC5B	4.80029104674287	0.764361243168996	2.40875589857023	0.0331814146500555	5.80210497889686	0.0331814146500555
UNC5C	1.26325791397647	-1.56903141950164	-2.67391145340654	0.0204199575350312	7.14980246065869	0.0204199575350312
UNC5CL	0.573040097542761	0.648244073344415	1.60445581639441	0.134859177812596	2.57427846676186	0.134859177812596
UNC80	4.03634406413923	-0.134163467773417	-0.424634576466615	0.678694201854065	0.180314523530981	0.678694201854065
UNC93A	2.6975718346403	-3.1778788469535	-3.77724989711121	0.00268358078160895	14.2676167852267	0.00268358078160895
UNC93B1	5.17609102806464	2.17073943836089	8.8877688255092	1.35988942916485e-06	78.9924346956931	1.35988942916485e-06
UNG	4.76255951598199	-1.00530312016079	-4.44605258763556	0.000818477502982636	19.7673836120209	0.000818477502982636
UNK	4.61426132824179	-0.544112411347944	-3.52573100891768	0.00424255688265876	12.4307791472437	0.00424255688265876
UNKL	3.87380287210298	0.0598712103881422	0.275465112566305	0.787693006228698	0.0758810282411669	0.787693006228698
UPB1	0.880432948751593	0.684953170349907	1.874500544885	0.0856602346161526	3.51375229277418	0.0856602346161526
UPF1	6.22515343691607	0.0674393845740555	0.423716156156456	0.679345542361473	0.179535380988002	0.679345542361473
UPF2	5.99638660516325	-0.34638545524057	-2.16357978084765	0.0516085497004632	4.68107746809279	0.0516085497004632
UPF3A	5.00027106885102	-1.06611419634801	-5.93247673866342	7.19624919149327e-05	35.1942802547825	7.19624919149327e-05
UPF3B	3.11698649071101	-0.768425571411576	-2.97201163421695	0.0117749151010528	8.83285315392092	0.0117749151010528
UPK1B	0.423109258682034	-1.73254003394768	-2.4647396506701	0.029964835461865	6.07494154558535	0.029964835461865
UPK3B	0.821144297830145	-0.710909146898821	-2.14780594102741	0.0530789086701568	4.61307036031262	0.0530789086701568
UPK3BL	0.837818869569648	1.18616997716623	0.505036552865727	0.622773677747993	0.255061919730496	0.622773677747993
UPP1	4.07394858871693	2.97969436275974	14.5223642512837	6.38537556866594e-09	210.899063446963	6.38537556866594e-09
UPRT	3.58262866914993	0.464478961059564	2.82790561552329	0.0153702840111593	7.99705017030815	0.0153702840111593
UQCC1	4.65876800033183	-0.532898173518745	-2.50250800939537	0.027967717812776	6.26254633708796	0.027967717812776
UQCC2	3.90805356429959	0.475568431413856	2.76084417762391	0.017396495985649	7.62226057311984	0.017396495985649
UQCC3	3.58291694493678	-0.362456698685286	-1.74386028716608	0.106983592785048	3.04104870115496	0.106983592785048
UQCR10	4.79709041974461	0.591599074576423	3.24869680790945	0.00706053579518294	10.554030949721	0.00706053579518294
UQCR11	5.41947440058358	0.272091851671349	1.50496638120596	0.158455673794419	2.26492380856015	0.158455673794419
UQCRB	6.97419400532899	-0.261550861511084	-1.74412533176782	0.106935884190147	3.0419731729142	0.106935884190147
UQCRC1	6.75455518279339	-0.461155709732356	-2.56571406125219	0.0249114429417075	6.58288864410723	0.0249114429417075
UQCRC2	6.29463440922809	-0.00773758173734418	-0.0549446799739485	0.957096014226346	0.00301891785743961	0.957096014226346
UQCRFS1	6.23782152412169	0.0295407806776211	0.170676678816983	0.86735117043533	0.0291305286919955	0.86735117043533
UQCRH	6.05945645168138	0.205156515665616	1.18872597858181	0.257773560401104	1.41306945215529	0.257773560401104
UQCRHL	4.08525521092359	-0.00852795817154073	-0.033165279980532	0.974093651990132	0.00109993579618708	0.974093651990132
UQCRQ	5.94745789312551	0.0242984008741161	0.131900966266176	0.897270826205814	0.0173978649019509	0.897270826205814
URB1	5.57578869494509	-0.595955028510274	-3.66112283775634	0.0033134484649043	13.403820433141	0.0033134484649043
URB2	4.14141011046528	-0.0469426909233874	-0.298735300933149	0.770304569883281	0.089242780023619	0.770304569883281
URGCP	5.1424997653805	-0.299763594937172	-1.93234390902885	0.0775181721424377	3.7339529827609	0.0775181721424377
URGCP-MRPS24	3.97849270255517	0.215989238185577	0.573408815945966	0.577064710389687	0.328797670204555	0.577064710389687
URI1	6.46447193259127	-0.401273293392994	-2.44745250788807	0.0309244331283283	5.99002377836763	0.0309244331283283
URM1	4.71743440956866	0.5377391199787	2.89575644785248	0.0135585242581592	8.3854054052792	0.0135585242581592
UROD	5.4271731213316	0.090219279346285	0.612742045721115	0.551599692222309	0.375452814594497	0.551599692222309
UROS	4.17821037942094	0.162189605060211	0.52213439438752	0.61117719695881	0.272624325802423	0.61117719695881
USB1	2.75101884499363	1.88451029440972	6.75888370282499	2.12618116055012e-05	45.6825089083132	2.12618116055012e-05
USE1	2.94551319125611	-0.753776194487235	-3.75234311867168	0.00280744239527235	14.0800788802427	0.00280744239527235
USF1	5.40299586525711	1.29148654224274	8.45883316614071	2.2713618614582e-06	71.5518585326021	2.2713618614582e-06
USF2	5.60442001777935	0.238553844582408	1.31236842606948	0.214193314065653	1.72231088574409	0.214193314065653
USF3	5.78758824941801	-0.208585023446371	-1.0049948257188	0.334936756619643	1.01001459972157	0.334936756619643
USH1G	0.691522605138296	-3.33265545797258	-4.19524357803626	0.00127010022710827	17.6000686790545	0.00127010022710827
USHBP1	2.21231758330569	-0.467819622157698	-1.54778004445697	0.147897618868826	2.39562306601921	0.147897618868826
USMG5	5.65481951886583	-0.136943516984688	-0.938064434244675	0.366897157801279	0.879964882794783	0.366897157801279
USO1	7.23964845370566	-0.185500712019064	-1.20376964821048	0.252123383573418	1.44906136595279	0.252123383573418
USP1	6.27205281589105	-0.34179402876245	-1.92608959359024	0.0783629835806575	3.70982112253663	0.0783629835806575
USP10	5.78558010140604	-0.127558387977862	-0.903834675373882	0.384050147160354	0.816917120408211	0.384050147160354
USP11	4.99054585774946	0.571737940920106	3.26206047726219	0.00688858445891344	10.641038557316	0.00688858445891344
USP12	5.84353641217527	-0.775606965697878	-3.02892902535169	0.0105981226868292	9.17441104061797	0.0105981226868292
USP13	3.95641001969312	-1.34239431729873	-4.67229152985456	0.000554389533423873	21.8303081399507	0.000554389533423874
USP14	5.72182993958829	-0.285553073762621	-1.26916600421931	0.228690376755177	1.61078234626602	0.228690376755177
USP15	7.36665366741458	0.423135410356018	2.16938048936208	0.0510775690404888	4.70621170762484	0.0510775690404888
USP16	6.49423740981432	0.0600186907003204	0.417797306282754	0.683549645816414	0.174554589137126	0.683549645816414
USP18	2.56805347044494	0.878136749125839	2.62103535910659	0.022505825108469	6.86982635368699	0.022505825108469
USP19	5.76777906484841	-0.642339580406594	-4.8045159164814	0.000442881565712164	23.0833731917231	0.000442881565712164
USP2	3.08326365667519	-1.8579435772124	-3.7208067308663	0.00297274151306517	13.8444027284599	0.00297274151306517
USP20	4.84411521211894	0.385300170731651	2.89026519699068	0.0136968987315658	8.35363290893558	0.0136968987315658
USP21	3.23626910802262	-0.669622851580326	-3.9617193277817	0.00192471944059381	15.6952200321191	0.00192471944059381
USP22	7.58712357583579	-0.0882028472822265	-0.53441448971134	0.602915560934597	0.285598846813432	0.602915560934597
USP24	7.44425781012824	0.253746401441137	1.02994212131264	0.323556571474547	1.06078077325398	0.323556571474547
USP25	6.67634050685614	-0.0370656886624854	-0.210934305579461	0.836514421692781	0.0444932812702893	0.836514421692781
USP27X	1.77203066656031	-0.705035700575757	-3.67373501481391	0.0032382597208396	13.4963289590697	0.00323825972083961
USP28	4.63752657801837	0.98955276397424	5.1219745469118	0.000260830489087516	26.2346232592123	0.000260830489087516
USP3	6.15631037822646	0.234053466475818	1.53263838269231	0.151560297592635	2.3489804121017	0.151560297592635
USP30	3.82329703187571	-1.00025555369426	-5.22875505500156	0.000218969888776406	27.3398794252044	0.000218969888776406
USP31	5.47678173727755	-1.00837194887973	-5.36270528204095	0.000176222665268032	28.7586079420299	0.000176222665268032
USP32	6.48458480750435	-0.15553690491361	-0.912232609761829	0.379791179918415	0.832168334312877	0.379791179918415
USP32P1	3.1646215294988	0.0302310951857576	0.0714500694370975	0.944228662698879	0.00510511242256605	0.944228662698879
USP32P2	2.82119342749199	-0.662640783313775	-1.38045463617744	0.192875330664297	1.90565500254378	0.192875330664297
USP33	6.94285918460087	-0.0345817107404933	-0.13112529011107	0.897871198003071	0.0171938417067123	0.897871198003071
USP34	8.17215749045485	-0.119180241400137	-0.651117323770427	0.527368427842847	0.423953769313963	0.527368427842847
USP35	2.80951661763708	1.29075302439395	6.1934620635193	4.84757248487084e-05	38.3589723322527	4.84757248487084e-05
USP36	5.01784921228096	0.151342187769964	0.866956952577548	0.403141914840976	0.751614357622549	0.403141914840976
USP37	5.4752096480179	-0.152443829411389	-0.881465986744356	0.395554882774212	0.776982285787201	0.395554882774212
USP38	6.3410764351347	0.335900425834673	2.17780879596441	0.0503152545429344	4.74285115177996	0.0503152545429344
USP39	5.18616564282881	0.173527561711501	1.10402194078329	0.291450161210563	1.21886444573091	0.291450161210563
USP4	5.83580140549404	0.149819966581923	0.852936621779368	0.410566441395949	0.7275008807724	0.410566441395949
USP40	5.44953395131787	-0.58628371045778	-3.53495568014602	0.00417153009040354	12.4959116605966	0.00417153009040354
USP42	4.03440369451942	-0.193009639494361	-1.05968809472524	0.310362781734464	1.12293885810242	0.310362781734464
USP43	1.67028697332614	0.0309929659564334	0.0695798079469603	0.945685934961412	0.00484134967393588	0.945685934961412
USP44	-0.0266924988523648	-1.96267381359457	-2.9166198403442	0.013045355966075	8.50667129308945	0.013045355966075
USP45	4.40759534019085	-0.222795116886554	-1.17931361568958	0.261358878521327	1.39078060415082	0.261358878521327
USP46	5.10686466386696	-0.757077948129909	-4.80695545474752	0.000441060150554296	23.1068207439269	0.000441060150554296
USP47	7.27238734896646	-0.193000236460492	-1.39007428565085	0.19000998656812	1.93230651962773	0.19000998656812
USP48	5.75108861746323	-0.316286693747109	-1.59835001556634	0.136214024443751	2.55472277226091	0.136214024443751
USP49	3.66441450740981	-0.146060382904007	-0.65339886047908	0.525947321490611	0.426930070875361	0.525947321490611
USP5	6.23986052071136	-0.589799016101663	-3.48570620388797	0.00456531076650967	12.1501477398231	0.00456531076650967
USP51	1.92850483914686	-0.0787756505942487	-0.272711260181519	0.78975894981683	0.0743714314297921	0.78975894981683
USP53	5.61264712722372	-2.06295558691793	-7.6163394613448	6.59262552082767e-06	58.008626790438	6.59262552082768e-06
USP54	5.05274338624676	-1.50338991310673	-9.10752385864894	1.05317614936934e-06	82.9469908358597	1.05317614936934e-06
USP6	2.74328521894743	-0.600301951658326	-1.61645427888807	0.132231015184606	2.61292443573556	0.132231015184606
USP6NL	5.72094962773801	0.021122626272807	0.122452283524615	0.904588501648973	0.0149945617403926	0.904588501648973
USP7	6.92939042749274	-0.691651280588851	-3.72312572950598	0.00296025295806287	13.8616651977094	0.00296025295806287
USP8	6.86579891075795	-0.118701608582565	-0.899491447319878	0.38626570797694	0.809084863801609	0.38626570797694
USP9X	8.35498582005094	-0.0370017426978642	-0.263319272068561	0.7968173164397	0.069337039042717	0.7968173164397
USP9Y	3.7922678092783	2.85505595337656	2.4327817264928	0.0317620713245079	5.91842692875729	0.0317620713245079
USPL1	4.78049992238965	0.244941375384511	1.47089361415715	0.167312789693525	2.16352802416828	0.167312789693525
UST	4.33119772118948	-1.60268920351327	-8.52932318690833	2.08499270968575e-06	72.749354026732	2.08499270968575e-06
UTP11	5.05460505923845	0.234666314797312	1.56689095751271	0.143384056512197	2.45514727273511	0.143384056512197
UTP14A	4.32746294042963	0.50751703549765	3.28770133983936	0.0065704268392221	10.8089800999815	0.0065704268392221
UTP14C	4.90865736066076	-0.440182600611255	-2.27132743907153	0.0425493844491009	5.15892833547922	0.0425493844491009
UTP15	4.76220464041855	-0.109180447981823	-0.578080233285421	0.574007781145092	0.334176756115327	0.574007781145092
UTP18	5.7171777676306	-0.0448383421024552	-0.2986242726522	0.77038723422701	0.0891764562170554	0.77038723422701
UTP20	5.89962092547129	-0.523233206354937	-3.15541756032949	0.00838781824538054	9.95665998003571	0.00838781824538054
UTP23	4.86398971780055	0.221276747668827	1.49312913278334	0.161486290796247	2.22943460716633	0.161486290796247
UTP3	4.4557001710026	-0.606517994874096	-2.63422357292209	0.0219668008836093	6.93913383213841	0.0219668008836093
UTP4	4.04132005290943	-0.266841061345703	-1.3556663560578	0.200424342992066	1.83783126894702	0.200424342992066
UTP6	5.51538136138417	0.629036369174672	4.04814934650514	0.00164910878546842	16.38751313161	0.00164910878546842
UTRN	8.82663996297199	-0.215526955634518	-1.11130242781698	0.288429640497439	1.23499308607191	0.288429640497439
UTS2B	1.64608524856793	-0.585507569659207	-2.04729552101251	0.0634133147030754	4.19141895035789	0.0634133147030754
UTY	3.66456377354902	4.12405696427134	2.76683688606743	0.0172051639448751	7.65538635410334	0.0172051639448751
UVRAG	5.55956141635449	0.244907098374616	1.43733244888505	0.176444090247244	2.06592456861788	0.176444090247244
UVSSA	4.99498864479987	0.459032135726132	2.16703914281076	0.0512912654382937	4.696058646474	0.0512912654382937
UXS1	4.14609653751105	0.438492199852885	2.29991661914779	0.0404127341735901	5.28961645503218	0.0404127341735901
UXT	5.16604320630258	0.0787507162537882	0.451339419574293	0.659875664838606	0.203707271661659	0.659875664838606
VAC14	4.86823939503816	0.708575728429965	3.15443112643728	0.00840312287114921	9.9504357314364	0.00840312287114921
VAMP1	2.89493045257424	0.907935682514744	3.63831306373843	0.00345400491340196	13.2373219497697	0.00345400491340197
VAMP2	3.8078167742573	-0.334444823950884	-2.1170510651373	0.0560599166260934	4.48190521239896	0.0560599166260934
VAMP3	7.05254018487851	0.101422757243569	0.550925606606625	0.591897750497555	0.303519024014878	0.591897750497555
VAMP4	4.95980724107864	-0.0571256059388539	-0.373416212406903	0.715418809320754	0.139439667688317	0.715418809320754
VAMP5	3.32984354586667	2.37557961529402	5.18654603331652	0.000234602764249015	26.9002597557113	0.000234602764249015
VAMP7	5.82682452627926	0.0665232611822608	0.456998167819405	0.655918506451902	0.208847325390293	0.655918506451902
VAMP8	5.47312018066145	-0.2090752159671	-0.713501583771718	0.489319605818972	0.50908451004475	0.489319605818972
VANGL1	5.2194768166969	-0.736775681288383	-4.03030455850904	0.00170246660211259	16.2433548343387	0.00170246660211259
VANGL2	3.11556044052657	-2.5282959237147	-8.18500859668466	3.18359949847068e-06	66.9943657278018	3.18359949847067e-06
VAPA	7.46901221422413	0.0340800373191792	0.220584332673797	0.829162560968836	0.0486574478211445	0.829162560968836
VAPB	5.71321597780855	-0.433560803442095	-2.58242624776128	0.024159388019101	6.66892532512641	0.024159388019101
VARS	5.52278647269003	0.428933994230379	2.47260902386115	0.029537627778114	6.11379538487957	0.029537627778114
